Name,Duration,Artist,Album,Gender/Type,Liked,Times played
Riptide,202,Vance Joy,God Loves You When You're Dancing - EP,Alternative,0,3
Hey Mr. Rain (Version One),280,The Velvet Underground,Gold,Rock,0,3
What Goes On,292,The Velvet Underground,Gold,Rock,0,3
Lisa Says,178,The Velvet Underground,Gold,Rock,0,3
"New Age (Live From The Matrix, San Francisco, CA  / 1969)",396,The Velvet Underground,Gold,Rock,0,3
"Sweet Jane (Live From The Matrix, San Francisco, CA / 1969)",241,The Velvet Underground,Gold,Rock,0,3
Venus In Furs,312,The Velvet Underground & Nico,The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition),Rock,0,3
One Headlight,313,The Wallflowers,Bringing Down the Horse,Hard Rock,0,3
New Skin,288,The Wave Pictures,City Forgiveness,Alternative,0,3
The Whistler,201,The White Buffalo,"Shadows, Greys & Evil Ways",Singer/Songwriter,0,3
Baba O'Riley,300,The Who,Who's Next (Deluxe Edition),Rock,0,3
"Uranian Willy, Pt. 2",235,William S. Burroughs,In Dub (Selected by Dub Spencer & Trance Hill),Dub,0,3
Uranian Willy,201,William S. Burroughs,In Dub (Selected by Dub Spencer & Trance Hill),Dub,0,3
Summer Will (Nothing Here Now but the Recordings),289,William S. Burroughs,In Dub (Selected by Dub Spencer & Trance Hill),Dub,0,3
Happy Pills,529,Younger Brother,The Last Days of Gravity,Electronic,0,3
Ribbon On a Branch,469,Younger Brother,The Last Days of Gravity,Electronic,0,3
Night Lead Me Astray,307,Younger Brother,Vaccine (Deluxe Edition),Alternative,0,3
Tetris,268,Younger Brother,Vaccine (Deluxe Edition),Alternative,0,3
Ride One,326,Zeb,Zebstep,Dub,0,3
The Zion Gate,436,Zeb,Zebstep,Dub,0,3
Tantra Hall,290,Zeb,Zebstep,Dub,0,3
Live and Learn,284,Zeb,Zebstep,Dub,0,3
Live in Your Head,325,Zemfira,Live in Your Head,Rock,0,3
Ouă De Rouă,100,Zoia Alecu,Caseta Folk 3,Folk-Rock,0,3
Put the Finger On You,206,AC/DC,For Those About to Rock (We Salute You),Hard Rock,0,2
Chicha y Amanecer,200,Agrupacion Ilegal Los Imparciales,El Sonidero,Latin,0,2
Truth,261,Alexander,Alexander,Alternative,0,2
Ducks on the Pond,226,Allan Rayman,Harry Hard-On,Alternative,0,2
Up & Down,275,Aquarius Heaven,Parallela Mundi - EP,Electronic,0,2
You Turned the Tables On Me,207,Billie Holiday,Solitude,Jazz,0,2
Easy to Love,180,Billie Holiday,Solitude,Jazz,0,2
These Foolish Things (Remind Me of You),215,Billie Holiday,Solitude,Jazz,0,2
Terrible Love,284,Birdy,Birdy (Deluxe Version),Alternative,0,2
Zeitgeist,278,Black Sabbath,13 (Deluxe Edition),Metal,0,2
Mixed-Up Confusion (Single Version),141,Bob Dylan,Biograph,Rock,0,2
Tombstone Blues,356,Bob Dylan,Biograph,Rock,0,2
Lay Down Your Weary Tune,275,Bob Dylan,Biograph,Rock,0,2
You Angel You,172,Bob Dylan,Biograph,Rock,0,2
Heart of Mine (Live),222,Bob Dylan,Biograph,Rock,0,2
On a Night Like This,175,Bob Dylan,Biograph,Rock,0,2
Time Passes Slowly,156,Bob Dylan,Biograph,Rock,0,2
Forever Young,122,Bob Dylan,Biograph,Rock,0,2
I Shall Be Released (Live),273,Bob Dylan,"The Bootleg Series, Vol. 5: Live 1975 - The Rolling Thunder Revue",Rock,0,2
"Oh, Sister (Live)",245,Bob Dylan,"The Bootleg Series, Vol. 5: Live 1975 - The Rolling Thunder Revue",Rock,0,2
Tombstone Blues,361,Bob Dylan,Highway 61 Revisited,Rock,0,2
From the City,206,Charles Pasi,Bricks,Jazz,0,2
Good Enough,170,Charles Pasi,Bricks,Jazz,0,2
Jungle Jimi,152,Charles Pasi,Bricks,Jazz,2,2
K,320,Cigarettes After Sex,Cigarettes After Sex,Alternative,0,2
Each Time You Fall In Love,290,Cigarettes After Sex,Cigarettes After Sex,Alternative,0,2
Apocalypse,290,Cigarettes After Sex,Cigarettes After Sex,Alternative,0,2
Young & Dumb,273,Cigarettes After Sex,Cigarettes After Sex,Alternative,0,2
Hitsville U.K.,262,The Clash,Sandinista!,Punk,0,2
The Crooked Beat,328,The Clash,Sandinista!,Punk,0,2
One More Dub,216,The Clash,Sandinista!,Punk,0,2
The Equaliser,347,The Clash,Sandinista!,Punk,0,2
Charlie Don't Surf,294,The Clash,Sandinista!,Punk,0,2
Version City,263,The Clash,Sandinista!,Punk,0,2
O (Hidden Track),467,Coldplay,Ghost Stories,Alternative,0,2
Codeine Dream,218,Colter Wall,Colter Wall,Singer/Songwriter,0,2
Me and Big Dave,244,Colter Wall,Colter Wall,Singer/Songwriter,0,2
W.B.'s Talkin,150,Colter Wall,Colter Wall,Singer/Songwriter,0,2
Sleeping on the Blacktop,192,Colter Wall,Imaginary Appalachia,Singer/Songwriter,2,2
Living on the Sand,202,Colter Wall,Imaginary Appalachia,Singer/Songwriter,0,2
Ballad of a Law Abiding Sophisticate,192,Colter Wall,Imaginary Appalachia,Singer/Songwriter,0,2
Nothin',203,Colter Wall,Imaginary Appalachia,Singer/Songwriter,0,2
The Game of Love,322,Daft Punk,Random Access Memories,Pop,2,2
Within,229,Daft Punk,Random Access Memories,Pop,2,2
Motherboard,342,Daft Punk,Random Access Memories,Pop,0,2
Contact,381,Daft Punk,Random Access Memories,Pop,2,2
One on One (Remastered),257,Daryl Hall & John Oates,The Essential Daryl Hall & John Oates (Remastered),Pop,0,2
Family Man (Remastered),206,Daryl Hall & John Oates,The Essential Daryl Hall & John Oates (Remastered),Pop,0,2
Everything Your Heart Desires (Remastered),300,Daryl Hall & John Oates,The Essential Daryl Hall & John Oates (Remastered),Pop,0,2
Don't Hold Back Your Love (Remastered),313,Daryl Hall & John Oates,The Essential Daryl Hall & John Oates (Remastered),Pop,0,2
I'm Not Going Anywhere,245,David Ramirez,We're Not Going Anywhere,Folk-Rock,0,2
Flight of the Rat,478,Deep Purple,Deep Purple In Rock,Hard Rock,0,2
Living Wreck,276,Deep Purple,Deep Purple In Rock,Hard Rock,0,2
When a Blind Man Cries (1997 Remix),211,Deep Purple,The Very Best Of,Hard Rock,0,2
It Must Be So nice,189,Deli Girls,I Don't Know How to Be Happy,Electronic,0,2
Se la mia morte brami,394,Delitiæ Musicæ & Marco Longhini,"Gesualdo: Madrigals, Books 5 & 6",Classical,0,2
An Evening I Will Not Forget,246,Dermot Kennedy,Without Fear,Singer/Songwriter,0,2
All My Friends,247,Dermot Kennedy,Without Fear,Singer/Songwriter,0,2
Power Over Me,207,Dermot Kennedy,Without Fear,Singer/Songwriter,0,2
Moments Passed,271,Dermot Kennedy,Without Fear,Singer/Songwriter,0,2
Lucky,170,Devendra Banhart,Ape in Pink Marble,Alternative,0,2
The Vengeful One,252,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
The Light,257,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
You’re Mine,296,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
Who,287,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
Save Our Last Goodbye,300,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
Tyrant (Bonus Track),229,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
Legion of Monsters (Bonus Track),264,Disturbed,Immortalized (Deluxe Edition),Hard Rock,0,2
Immortalized,258,Disturbed,Immortalized (Deluxe Version),Rock,0,2
Epistle to Dippy (Single Version),189,Donovan,The Essential Donovan,Rock,0,2
Sunny Goodge Street (Live),194,Donovan,The Essential Donovan,Rock,0,2
Love Me Two Times,196,The Doors,The Very Best of The Doors,Rock,0,2
Spanish Caravan,179,The Doors,The Very Best of The Doors,Rock,0,2
Let's Get Away from It All,151,Ed Ames,Ed Ames: Night and Day,Vocal,0,2
Man of God,267,Eliza Gilkyson,Paradise Hotel,Country,0,2
Is It Like Today,349,Eliza Gilkyson,Paradise Hotel,Country,0,2
Calm Before the Storm,230,Eliza Gilkyson,Paradise Hotel,Country,0,2
Of Thee I Sing,191,Ella Fitzgerald,Ella Fitzgerald Sings the George and Ira Gershwin Song Book,Jazz,0,2
Clouds Across the Moon,269,Ely Bruna,The Best of Ten,Jazz,0,2
"La Voglia, La Pazzia (feat. Alan Scaffardi)",230,Emanuela Campana,The Best of Ten,Jazz,0,2
Wonderful Tonight,225,Eric Clapton,Slowhand,Rock,0,2
Peaches and Diesel,289,Eric Clapton,Slowhand,Rock,0,2
Before You Accuse Me (Acoustic Live),239,Eric Clapton,Unplugged (Deluxe Edition) [Live],Rock,0,2
Hey Hey (Acoustic Live),226,Eric Clapton,Unplugged (Deluxe Edition) [Live],Rock,0,2
My Father's Eyes (Take 1),382,Eric Clapton,Unplugged (Deluxe Edition) [Live],Rock,0,2
My Father's Eyes (Take 2),403,Eric Clapton,Unplugged (Deluxe Edition) [Live],Rock,0,2
Patricia,217,Florence + the Machine,High As Hope,Alternative,0,2
Bad Habit,280,Foals,Holy Fire,Alternative,0,2
Dirty White Boy,220,Foreigner,No End In Sight: The Very Best of Foreigner (Remastered),Rock,0,2
One For My Baby (And One More For the Road) [Live At The Sands Hotel And Casino/1966],280,Frank Sinatra,Sinatra At the Sands,Pop,0,2
Love (feat. Ely Bruna),144,Fred Buccini,The Best of Ten,Jazz,0,2
Going Down,203,Freddie King,The Best of Freddie King: The Shelter Records Years,Blues,0,2
Reconsider Baby,240,Freddie King,The Best of Freddie King: The Shelter Records Years,Blues,0,2
Back and Forth (feat. Kelis),184,Giorgio Moroder,Déjà Vu,Dance,0,2
La Disco,213,Giorgio Moroder,Déjà Vu,Dance,0,2
Livin' the Life of Love,140,Gloria Lynne,Speaking of Happiness - EP,Jazz,0,2
I Am Controlled By Your Love,187,Helene Smith,Eccentric Soul: The Deep City Label,R&B/Soul,0,2
Living In America,282,James Brown,The Rocky Story (The Original Soundtrack Songs from the Rocky Movies),Soundtrack,0,2
All Love Can Be,198,James Horner & Charlotte Church,A Beautiful Mind (Original Motion Picture Soundtrack),Soundtrack,0,2
Changes,312,Jimi Hendrix,Band of Gypsys,Rock,0,2
Summer Nights,215,John Travolta & Olivia Newton-John,Grease (The Original Soundtrack from the Motion Picture),Pop,0,2
Mr. Buddy,224,Jon Batiste,Hollywood Africans,Jazz,0,2
"It's All Right (feat. Celeste) [From ""Soul""/ Duet Version]",169,Jon Batiste,"It's All Right (From ""Soul""/ Duet Version) - Single",Soundtrack,0,2
The Sound of Music,236,Joy Division,Still,Alternative,0,2
Ceremony,232,Joy Division,Still,Alternative,0,2
Dear Lord and Father of Mankind,225,"Katherine Jenkins, Philharmonia Orchestra & Nicholas Dodd",The Platinum Collection,Classical,0,2
Green Green Grass of Home,245,"Katherine Jenkins, Philharmonia Orchestra & Nicholas Dodd",The Platinum Collection,Classical,0,2
Kiss from a Rose,293,"Katherine Jenkins, Prague Philharmonic Orchestra & Nicholas Dodd",The Platinum Collection,Classical,0,2
"Song to the Moon (From ""Rusalka"", Op. 114, B. 203)",341,"Katherine Jenkins, The Czech Film Orchestra & William Hayward",The Platinum Collection,Vocal,0,2
The Love I'm Frightened Of,216,Katie Melua,Ultimate Collection,Pop,0,2
Belfast (Penguins and Cats),202,Katie Melua,Ultimate Collection,Pop,0,2
A Time to Buy,212,Katie Melua,Ultimate Collection,Pop,0,2
Spider's Web (Single Version),238,Katie Melua,Ultimate Collection,Pop,0,2
River,206,Katie Melua,Ultimate Collection,Pop,0,2
The Closest Thing to Crazy,252,Katie Melua,Ultimate Collection,Pop,0,2
Piece by Piece,204,Katie Melua,Ultimate Collection,Pop,0,2
Where Does the Ocean Go?,218,Katie Melua,Ultimate Collection,Pop,0,2
You Really Got Me (Live),216,The Kinks,Come Dancing With the Kinks: The Best of the Kinks 1977-1986,Rock,0,2
Glömd,294,Koop,Coup de Grâce (Bonus Version),Jazz,0,2
Ne Ascundem,210,The Kryptonite Sparks,Ne Ascundem - Single,Rock,0,2
Stole the Show (feat. Parson James),223,Kygo,Cloud Nine,Dance,0,2
Kingdom of God,338,Laibach,Jesus Christ Superstars,Rock,0,2
Listen,342,Lambchop,"Aw C'mon & No, you C'mon",Alternative,0,2
Mai Frumoasa,278,Laura Stoica,S-a Schimbat,Rock,0,2
Thanks for the Dance,253,Leonard Cohen,Thanks for the Dance,Rock,0,2
Lust,173,Les Baxter & Bas Sheva,Easy Listening Legend,Vocal,0,2
Lunar Rhapsody,183,Les Baxter & Dr. Samuel J. Hoffman-Theremin,Easy Listening Legend,Vocal,0,2
Halloween Parade,213,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Busload of Faith,290,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Goodby Mass (In a Chapel Bodily Termination),266,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Finish Line,204,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Talking Book (Live Version),231,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Mystic Child,302,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
White Prism,240,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Rock Minuet,417,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Like a Possum,1083,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
Big Sky,393,Lou Reed,The Sire Years: Complete Albums Box,Pop,0,2
The Conqueror Worm,137,Lou Reed,The Sire Years: Complete Albums Box,Rock,0,2
The City in the Sea / Shadow,255,Lou Reed,The Sire Years: Complete Albums Box,Rock,0,2
A Thousand Departed Friends,298,Lou Reed,The Sire Years: Complete Albums Box,Rock,0,2
Change,138,Lou Reed,The Sire Years: Complete Albums Box,Rock,0,2
Lost on You,268,LP,Lost on You,Pop/Rock,0,2
Tightrope,219,LP,Lost on You,Pop/Rock,0,2
Other People,245,LP,Lost on You,Pop/Rock,0,2
Sequoia,221,Lund Quartet,Lund Quartet,Jazz,0,2
Tulipan,332,Lund Quartet,Lund Quartet,Jazz,0,2
Pieces of Us (feat. King Princess),206,Mark Ronson,Late Night Feelings,Pop,0,2
When U Went Away (feat. YEBBA),118,Mark Ronson,Late Night Feelings,Pop,0,2
"Truth (feat. Alicia Keys & The Last Artful, Dodgr)",228,Mark Ronson,Late Night Feelings,Pop,0,2
Why Hide (feat. Diana Gordon),259,Mark Ronson,Late Night Feelings,Pop,0,2
2 AM (feat. Lykke Li),198,Mark Ronson,Late Night Feelings,Pop,0,2
Copacabana,237,Matteo Brancaleoni,The Best of Ten,Jazz,0,2
Carmen Queasy,242,Maxim,Hell's Kitchen,Electronic,0,2
Talk / Rocket Reducer No. 62,344,MC5,Kick Out the Jams,Alternative,0,2
Borderline,175,MC5,Kick Out the Jams,Rock,0,2
Starship,504,MC5,Kick Out the Jams,Rock,0,2
Perfectly Blue (Part B),136,Middlemist Red,Ripple Soul,Rock,0,2
Everything That Rises,278,Moby,Innocents,Dance,0,2
Birds of a Feather Remix (feat. Gza),192,Mocky,Saskamodie (Deluxe Edition),Alternative,0,2
"Oh, How to Do Now",196,The Monks,Black Monk Time,Rock,0,2
He Went Down to the Sea (Bonus Track),181,The Monks,Black Monk Time,Rock,0,2
Pretty Suzanne (Bonus Track),235,The Monks,Black Monk Time,Rock,0,2
Love Has Gone (Alan Scaffardi Remix),218,Mr Wolf,The Best of Ten,Jazz,0,2
Hurtin' Soul,279,Muddy Waters,After the Rain,Blues,0,2
Screamin' and Cryin',302,Muddy Waters,After the Rain,Blues,0,2
Unknown Legend,272,Neil Young,Harvest Moon,Alternative,0,2
Such a Woman,278,Neil Young,Harvest Moon,Alternative,0,2
Old King,177,Neil Young,Harvest Moon,Alternative,0,2
The Perfect Kiss,266,New Order,Total,Alternative,0,2
Running Scared,128,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
The Girl At the Bottom of My Glass,290,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
Cocks 'n' Asses,344,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
Tower of Song,340,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
What Can I Give You?,222,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
Sail Away,252,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
The Willow Garden,239,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
The Ballad of Robert Moore and Betty Coltrane,214,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
"O'Malley's Bar, Pt. 1",316,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
"O'Malley's Bar, Pt. 2",399,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
O'Malley's Bar Reprise,63,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
Sheep May Safely Graze,255,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
I Feel So Good,107,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
Little Ghost Song,225,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
She's Leaving You,241,Nick Cave & The Bad Seeds,B-Sides and Rarities,Rock,0,2
